text,label
"What a way to wake up 
#WHO says no #COVIDvaccine until mid 2021 
White House predicts 410K dead in US by January 2021",anti-mitigation
Pharma supply chains start planning for Covid-19 vaccine surge https://t.co/wm2QwnV6Ml #supplychain #logistics… https://t.co/mB0dBzkwlB,pro-mitigation
Week 3 Covid swab done and posted ✅ .. i wonder if i’ll eventually be able to do them without gagging terribly 🤷‍♀️… https://t.co/XeEGAQHXJy,anti-mitigation
"Covid-19 vaccine Sputnik V yet to complete advanced trials review WHO, however Russia started production… https://t.co/kmADwT4GKj",pro-mitigation
"world's 15 manufacturers of
#CovidVaccine talking to PH🤪
#PHbukoNews 🌴
1 #2020SeptPH🌴m6 w1 D171
-Indonesia mfg 250M… https://t.co/bP7fCLJvsM",unclear
"That's totally your decision, but you can't really blame the state for aligning with the CDC. The state even waited one month to implement the CDC guidelines. At this point, there's only so much you can do when people don't listen. They can't force people to get vaccinated.",unclear
"Vaccine caused spinal damage. 

Vaccines ARE the answer but they MUST be safe. 

#Covid19UK #coronavirusuk… https://t.co/HvvhHlrJeJ",unclear
"I think it is more likely that Trump is Hitler, than Don Lemon is from Earth. 👽#donlemon #donlemonisanalien… https://t.co/awSW4tm9wA",anti-mitigation
Prime Minister  is fast becoming a true expert in talking out of both sides of his mouth when it c… https://t.co/UGIGw5k6LS,unclear
"In a time when each and every nations across the world are in the race to find out the vaccine for Covid-19, this i… https://t.co/DpYIDAW8gQ",unclear
Me! Still getting used to the new CDC guidelines. I walked into a microbrewery in Staten Island a couple of days ago to get a sixer to go and I was the only one wearing a mask.,unclear
And instead of scaring J&amp;J users w/ hints of lower efficiency data (and frustrating them when they're turned away b/c of CDC guidelines across the country) do something that actually HELPS us. Efficiency as low as 40%. What? Where? When? Which study?,anti-mitigation
"Why #antibodies may not be the key to beating #coronavirus 
https://t.co/WpkpxL4LQ8
#COVID19 #covid #CovidVaccine… https://t.co/iOm8WkwvwT",unclear
Apparently #China may have a #covidvaccine in November...we'll see.,pro-mitigation
Antibody therapies could be a bridge to a #coronavirus vaccine — but will the world benefit?… https://t.co/ILnewcSfes,pro-mitigation
"Vaccinated teachers and students don't need to wear masks inside school buildings, the CDC said Friday. Read the new guidelines here.  https://t.co/4XBRP5CbyF",pro-mitigation
What I find most surprising/upsetting/frustrating is that after a year of following CDC guidelines like dedicated disciples NOW people wanna go against them .. why? How does anyone make huge a dramatic shift from “following science” to “do this cus I say so”,anti-mitigation
#1 they were warned by a very experienced group of pain researchers and specialists (IPRCC) #2 They admittedly didn’t have evidence to back up the cdc guidelines.  #3 They totally ignored COIs.  #4 They were influenced by recovery non-profits to rush the guidelines through.,anti-mitigation
You’re mistaken. The confusion you’re having is that the CDC have set guidelines for sending samples for whole genome sequencing. This has no bearing on test results.,pro-mitigation
Totally agree with on Russia going for broke with the #CovidVaccine announcement. It is downright stupid &amp; u… https://t.co/ohig4rawYH,anti-mitigation
"Breaking 
Putin announced that Russia approved a COVID-19 vaccine — and gave it to his daughter 
#COVID19… https://t.co/rYyb7tKEE5",pro-mitigation
Norwegian Cruise Line and Princess Cruise Line are denying passengers who received mixed doses of AstraZeneca and Moderna/Pfizer.  They base this on the CDC guidelines.  Which means you likely can't travel into the USA as they follow CDC guidelines as well.  WTH?!,anti-mitigation
"here's your chance to to be heard the CDC is changing opiate prescription guidelines  If you wish to provide a written public comment, you may do so by emailing ncipcbscon or before July 23, 2021.  All written comments will be included as part of the CDC meeting minutes.",pro-mitigation
"Need I say more?..

#Covid19UK #CovidVaccine #BorisJohnson #SaturdayThoughts https://t.co/sGrA63WLeD",unclear
"2015 STUDY UNDERMINES THE UNSCIENTIFIC DATA OF CDC OPIOID PRESCRIPTION GUIDELINES, AND BOGUS TARGETTING OF DOCTORS, PHARMACISTS EXPOSING RACIAL BIAS IN PAIN ASSESSMENT AND TREATMENT RECOMMENDATIONS,    https://t.co/iIKz7nnyTv",unclear
"Hello, we continue to follow CDC guidelines which state to stay six feet apart. ^You can check at  https://t.co/EyOa8lGFu7 for COVID-19updates.  ^TBJ",pro-mitigation
What to know about CDC guidelines on vaccinated travel  https://t.co/im0Rj5AaPK,unclear
Russian covid vaccine works best when taken with vodka.#CovidVaccine,pro-mitigation
"Good News! Russia finally developed the first Covid-19 vaccine

https://t.co/ObdwQ2DbvS

#GoodNews #RussianVaccine… https://t.co/KR2CS0ojHZ",pro-mitigation
no i don’t. We know for a fact that those democrats have gotten the vaccine while republicans refuse to because of conspiracy theories. CDC guidelines have changed,anti-mitigation
"The CDC does have different guidelines for mask use in school, they only recommend it for unvaccinated people.  This isn't the first time that the CDC and AAP have different recommendations with regards to COVID.",anti-mitigation
Unprecedented virtual #UNGA in times of #COVID19.   See attached what #GlobalGoals High-level Meetings to expect in… https://t.co/Vcw0bpd7Eh,unclear
"They think the CDC guidelines are a chance to push that liberal science stuff on them, also that it’s wrong with no proof that it is. The Asian countries were wearing masks before us. If anything, be mad at the CDC about that. They do this on climate change as well.",anti-mitigation
"Fact: CDC put out no care guidelines other than vaccs. Fact: the death rate is almost nonexistent in &lt;40. Fact: there have been vaccine complications for some. Fact: forcing medical treatment is very 1940s Germany.  Fact: no care + ""wait for the vacc"" = Pfizer 1Q profit +3.2B  🤷‍♂️",anti-mitigation
"This statement flies in the face of the CDC guidelines. If I gave a bleep about you, I would report you to Twitter and notify the Whitehouse for fake news killing people.",anti-mitigation
"I will not receive any #COVIDVaccine until #DrFauci does 😉 #TrumpVirusDeathToll193K
#Biden2020 #VoteBlue",anti-mitigation
"#COVID19 #CovidVaccine #Russia
When the covid vaccine is successfully made in Russia
Le Putin to Carryminati: https://t.co/8b9oi440H6",pro-mitigation
"It’s funny #KillerCuomo wantsa committee over #CovidVaccine he doesn’t trust the FDA  or Federal Government, but be… https://t.co/H84sACKrig",anti-mitigation
There is no reason LA County should not remain aligned with the state in its policies. This change is unnecessary and contradicts current CDC guidelines.,anti-mitigation
We begged to open schools with recommended mitigation bc we knew our children’s health was declining ! we knew this would have a huge impact on them for their entire lifetime.    You ignored guidelines July 2020    https://t.co/jwTB8DHksX,anti-mitigation
"Russia’s First batch of Coronavirus Vaccine is ready
#Russia has #announced its #victory with the #vaccine for… https://t.co/lDlFnyAEtV",pro-mitigation
Randi Weingarten wrote CDC guidelines to keep schools closed. She isn't a doctor.   She's the last person to be speaking for the Teacher's Union.,anti-mitigation
"I got mine today, as well. Keeping America safer, one bicep at a time. #FluShot #CovidVaccine",pro-mitigation
"#Trials Of #OxfordVaccine ""Paused"" After Unexpected Illness In Volunteer

Read the entire #article here -… https://t.co/x1mSkpy2to",anti-mitigation
A good read about India's crucial role in saving the world from this pandemic and lot more about ..how inevitable a… https://t.co/pBD0eu2WgS,pro-mitigation
The #AstraZeneca trial is back on in the UK - but what does that mean for the #covidvaccine in other countries? Fin… https://t.co/lpwdXzcUu9,unclear
Please Humans.  DO NOT drink the Trump Kool Aid.  Wait until a vaccine has been fully tested and vetted by qualifie… https://t.co/qyuA4MdVbT,unclear
"I'm glad to see that despite all the pressure, AZ is proceeding with an abundance of caution. Demonstrated safety w… https://t.co/Vs0uuxOvrG",pro-mitigation
"Translation:

“I’ll waste a lot of time. 

I’ll start by calling “goalpost moving” 
Dr. Fauci, 

Refuse t… https://t.co/UGSDEVMFQy",anti-mitigation
"(📢) UNITED STATES: NEW DAILY COVID-19 CASES  7/4: 12,575 7/5: 12,163 7/6: 15,325 7/7: 19,714 7/8: 24,473 7/9: 26,860*  *An hour of counting left.  The Delta variant isn't screwing around. If you haven't done so already, get vaccinated. Follow CDC guidelines for conduct indoors.",pro-mitigation
If they do care it's too late. I am really disappointed in the CDC's new mask guidelines. How could it be so unaware of the consequences? It's frightening to me the percentage of unmasked people indoors.   https://t.co/iT6XgCP2WQ,anti-mitigation
Pfizer #CovidVaccine may be ready by end of October if every goes well and no glitches.  https://t.co/xHxWey2nAR,pro-mitigation
All who failed to bring a clarity on #CovidVaccine are now questioning for making it clear that the Vacc… https://t.co/9lZLKaEKLH,unclear
"‘Federal judge strikes down CDC's 'authoritarian' COVID-19 #CruiseShip rules, comparing it to a nationwide ban on sex because STDs exist’  “Judge Steven D. #Merryday's ruling means the CDC'S conditional sailing orders will become ‘non-binding’ guidelines”   https://t.co/EaDIrmlIgT",anti-mitigation
"No guarantee any Covid vaccine in development will work: says WHO 
#COVID19
#CovidVaccine… https://t.co/hClw1dADkg",unclear
"You can watch Together Unlocked! live from 3pm with live captions streamed beneath, or watch on YouTube to join in… https://t.co/PRxXx8HSYI",unclear
"New #plague #treatment guidelines (thread)! The have published updated guidance since the last guidelines in 2000. After conducting a systematic review, they have recommended a number of updates, including:   https://t.co/SR9UxtgFQb",pro-mitigation
"Local medical centers in the Bay Area, SF are recruiting to test if #vaccine works.  Would you want to sign up as… https://t.co/bTuLHcgdLb",pro-mitigation
"They say there will be a #CovidVaccine by Election Day. Oh, hell no! That’s way too fast. Too obvious that tRump is… https://t.co/zZ3cypQRZb",anti-mitigation
"Maybe if he had to dig the graves himself, he might start to care. 

Who are we kidding? All he’d care about would… https://t.co/3lW0OE5CO0",unclear
"The CDC put educators all over the country in a bad spot. How much classroom time will be spent figuring out which kids need to be masked? And of course in AZ, there's nothing schools can do to enforce CDC guidelines at all.",anti-mitigation
Really? Has the Indian government planned for cost of inoculating 1.4 Billion Indians? Why does the PM mislead?… https://t.co/MMU5asudSs,anti-mitigation
"So he gets all upset about Bleach being referenced to as a disinfectant, even though it is a common disinfectant and part of the CDC Guidelines, yet wants to believe that trump meant chlorine dioxide, which was not even discussed.",anti-mitigation
